"","Pyruvate7a","Pyruvate7b","Pyruvate5a","Pyruvate5b","logFC","logCPM","PValue","FDR_pyr7_vs_pyr5"
"MT3263",43.4161842619041,9.65729270647641,0,0,-4.385557273075,5.07565632166246,0.0805860582744613,0.74786304080466
"MT3264",43.4161842619041,67.6010489453349,50.3612884903876,76.9040579313826,0.162210074730076,6.32738072048425,1,1
"MT3265",32.5621381964281,19.3145854129528,0,0,-4.37332981395241,5.07382636911716,0.0625228957137855,0.66294584099687
"MT3266",10.854046065476,28.9718781194292,0,32.9588819705925,-0.332362226495365,5.28047640466158,1,1
"MT3270",0,9.65729270647641,10.0722576980775,10.9862939901975,0.881940272383622,4.83217399791538,0.999999999999731,1
"MT3270.1",0,9.65729270647641,20.144515396155,21.972587980395,1.80053024104037,5.07371192462584,0.375045786395983,1
"MT3271",0,9.65729270647641,0,21.972587980395,0.890539067914232,4.83353619113008,1,1
"MT3272",21.7080921309521,19.3145854129528,10.0722576980775,10.9862939901975,-0.880770507973641,5.18051626167575,0.687534337910457,1
"MT3274",10.854046065476,9.65729270647641,0,0,-3.15220433126913,4.6948982883686,0.500018315564786,1
"MT3275",43.4161842619041,9.65729270647641,10.0722576980775,10.9862939901975,-1.19205300624042,5.28257351412434,0.474950931329884,1
"MT3276",21.7080921309521,19.3145854129528,30.2167730942326,0,-0.353555315977131,5.27834825643097,1,1
"MT3277",0,9.65729270647641,0,21.972587980395,0.890257628821855,4.83353619113008,1,1
"MT3278",43.4161842619041,28.9718781194292,40.2890307923101,43.94517596079,0.225288188583301,5.89850094144633,0.999999999999999,1
"MT3279",21.7080921309521,38.6291708259056,10.0722576980775,10.9862939901975,-1.43677433204119,5.37106667572474,0.289134610932418,1
"MT3280",65.1242763928562,57.9437562388585,110.794834678853,131.83552788237,0.964011506601687,6.80302783455625,0.0897356901333059,0.794647376481685
"MT3281",10.854046065476,9.65729270647641,20.144515396155,10.9862939901975,0.566916892240587,5.07353101732052,0.999999999999862,1
"MT3285",249.643059505949,309.033366607245,241.73418475386,208.739585813753,-0.312583901525246,8.09638705286652,0.341862909306668,1
"MT3286",21.7080921309521,38.6291708259056,30.2167730942326,87.8903519215801,0.893738973370362,6.02013622761967,0.364096072585049,1
"MT3288",0,9.65729270647641,0,10.9862939901975,0.0321580503459444,4.6950846529921,1,1
"MT3289",21.7080921309521,9.65729270647641,10.0722576980775,0,-1.34390787421207,4.9582811837463,0.625027471837527,1
"MT3290",65.1242763928562,144.859390597146,90.6503192826977,153.808115862765,0.178020886508565,7.07203452783476,0.782795917780196,1
"MT3290.1",10.854046065476,0,20.144515396155,10.9862939901975,1.41312602520962,4.95914845107755,0.625027471837527,1
"MT3290.2",21.7080921309521,9.65729270647641,10.0722576980775,65.9177639411851,1.20511774008549,5.54852022388142,0.415212877129431,1
"MT3291",141.102598851188,154.516683303623,90.6503192826977,142.821821872568,-0.353493988026342,7.25646220711984,0.42105249208846,1
"MT3292",0,9.65729270647641,0,21.972587980395,0.890184913025248,4.83353619113008,1,1
"MT3293",65.1242763928562,67.6010489453349,40.2890307923101,43.94517596079,-0.644327507490122,6.23041048716735,0.383495074530017,1
"MT3294",43.4161842619041,38.6291708259056,90.6503192826977,65.9177639411851,0.925575207819722,6.32793544600116,0.21023226422896,1
"MT3295",0,28.9718781194292,30.2167730942326,32.9588819705925,0.983240849056217,5.45915494544682,0.515564472278998,1
"MT3296",54.2702303273802,48.2864635323821,50.3612884903876,0,-0.933536568802855,5.89350495249207,0.34069929041949,1
"MT3298",32.5621381964281,9.65729270647641,20.144515396155,43.94517596079,0.594122018819028,5.54707759973065,0.759830452238978,1
"MT3299",0,9.65729270647641,20.144515396155,10.9862939901975,1.41313835829558,4.95729914612129,0.625027471837527,1
"MT3300",108.54046065476,106.230219771241,141.011607773085,109.862939901975,0.230170360289866,7.10056176603225,0.767152637929341,1
"MT3301",119.394506720236,154.516683303623,161.15612316924,164.794409852963,0.238247453361042,7.41656630389502,0.610670312638365,1
"MT3302",184.518783113093,125.544805184193,151.083865471163,120.849233892173,-0.167099524289888,7.37498233329058,0.703798792464066,1
"MT3303",162.81069098214,86.9156343582877,50.3612884903876,131.83552788237,-0.452760643151111,6.99559843223236,0.410153974205864,1
"MT3304",21.7080921309521,19.3145854129528,70.5058038865426,21.972587980395,1.1557105027725,5.76407692827546,0.293542141047916,1
"MT3305",43.4161842619041,67.6010489453349,60.4335461884651,87.8903519215801,0.380448201589785,6.41800453926021,0.690174134591573,1
"MT3306",65.1242763928562,0,20.144515396155,21.972587980395,-0.551619359892308,5.54846920256053,0.80199157557074,1
"MT3307",488.432072946422,386.291708259056,322.312246338481,219.72587980395,-0.67206794046179,8.55139341393629,0.0230348023322819,0.412514587980314
"MT3308",238.789013440473,183.488561423052,80.5780615846201,197.753291823555,-0.6098552457717,7.60769909632654,0.173496945015754,1
"MT3309",271.351151636901,212.460439542481,161.15612316924,263.67105576474,-0.190677598696335,7.94875146029622,0.636307583260228,1
"MT3310",32.5621381964281,28.9718781194292,10.0722576980775,21.972587980395,-0.905579401225776,5.46119203607822,0.507884605650557,1
"MT3311",10.854046065476,28.9718781194292,70.5058038865426,54.9314699509875,1.56584342952352,5.95761594226286,0.0768982005973242,0.724617659474786
"MT3312",0,9.65729270647641,40.2890307923101,21.972587980395,2.35729325157798,5.27936345716077,0.125048078357077,0.876191495173839
"MT3313",32.5621381964281,19.3145854129528,40.2890307923101,32.9588819705925,0.504186795096061,5.69637005323006,0.774463629688854,1
"MT3314",32.5621381964281,28.9718781194292,30.2167730942326,43.94517596079,0.252815981636145,5.76698189351331,1,1
"MT3315",271.351151636901,318.690659313722,362.601277130791,516.355817539283,0.560567588371814,8.59722125166406,0.0651045769250081,0.66294584099687
"MT3316",86.8323685238083,77.2583416518113,110.794834678853,109.862939901975,0.426655234158652,6.86668101003285,0.511663810016986,1
"MT3317",10.854046065476,19.3145854129528,0,0,-3.68202728368998,4.83129738157588,0.250027473347021,1
"MT3318",75.9783224583322,38.6291708259056,70.5058038865426,43.94517596079,0.0392567799860801,6.28165012742808,1,1
"MT3319",75.9783224583322,38.6291708259056,30.2167730942326,54.9314699509875,-0.408342278599025,6.13192872939876,0.64772202229956,1
"MT3320",86.8323685238083,57.9437562388585,100.722576980775,131.83552788237,0.682445118554727,6.83759213692982,0.243296438689844,1
"MT3321",184.518783113093,164.173976010099,130.939350075008,142.821821872568,-0.344168186355403,7.46139212702419,0.38433612168193,1
"MT3322",54.2702303273802,19.3145854129528,40.2890307923101,21.972587980395,-0.178378241623684,5.76726510240517,1,1
"MT3323",54.2702303273802,9.65729270647641,0,65.9177639411851,0.0404440248647633,5.7028811327087,1,1
"MT3323.1",10.854046065476,9.65729270647641,30.2167730942326,21.972587980395,1.25938424062379,5.28049208662157,0.453185091343254,1
"MT3324",32.5621381964281,48.2864635323821,40.2890307923101,76.9040579313826,0.486612863744247,6.12965565987618,0.64772202229956,1
"MT3325",97.6864145892843,28.9718781194292,10.0722576980775,32.9588819705925,-1.49860588778185,5.9634892793502,0.119058105511296,0.876191495173839
"MT3326",1725.79332441069,1583.79600386213,453.251596413488,538.328405519678,-1.73849906172253,10.0989838722645,1.63652938632937e-22,2.00474849825348e-19
"MT3327",151.956644916664,135.20209789067,60.4335461884651,153.808115862765,-0.437930071063243,7.18465182171477,0.429372972675597,1
"MT3328",32.5621381964281,28.9718781194292,60.4335461884651,21.972587980395,0.438588977674022,5.83127116866306,0.792590363245978,1
"MT3329",86.8323685238083,48.2864635323821,40.2890307923101,65.9177639411851,-0.331065864072131,6.33125168265815,0.677769305805739,1
"MT3330",10.854046065476,19.3145854129528,40.2890307923101,0,0.413533762413991,5.27722077785271,1,1
"MT3331",65.1242763928562,38.6291708259056,30.2167730942326,76.9040579313826,0.0393686547078573,6.18531844920747,1,1
"MT3332",43.4161842619041,19.3145854129528,30.2167730942326,32.9588819705925,0.0385631613662762,5.69744398454236,1,1
"MT3333",54.2702303273802,67.6010489453349,30.2167730942326,10.9862939901975,-1.48865590664783,5.95456737843569,0.0768982005973242,0.724617659474786
"MT3334",21.7080921309521,38.6291708259056,10.0722576980775,21.972587980395,-0.90556707267758,5.45944029519775,0.507884605650557,1
"MT3335",65.1242763928562,77.2583416518113,30.2167730942326,21.972587980395,-1.4016946281406,6.12510929572665,0.0636591172696053,0.66294584099687
"MT3337",65.1242763928562,28.9718781194292,120.86709237693,109.862939901975,1.305668611229,6.6630391218144,0.0295402055050748,0.476141470312061
"MT3338",271.351151636901,338.005244726674,282.023215546171,318.602525715728,-0.0317679350841628,8.33736927116768,1,1
"MT3339",119.394506720236,231.775024955434,120.86709237693,109.862939901975,-0.618727079674646,7.38711955925665,0.182898238693185,1
"MT3340",0,19.3145854129528,10.0722576980775,0,-0.81293325232718,4.83012105969376,1,1
"MT3341",86.8323685238083,28.9718781194292,70.5058038865426,21.972587980395,-0.259181425679277,6.18211760449569,0.843609220068137,1
"MT3342",141.102598851188,164.173976010099,60.4335461884651,43.94517596079,-1.52177699534099,6.95287938882118,0.00223756713745685,0.08565686698077
"MT3343",293.059243767853,376.63441555258,211.517411659628,252.684761774543,-0.539506574245038,8.25162102137801,0.0971085708999646,0.828013916606427
"MT3344",303.913289833329,318.690659313722,201.44515396155,230.712173794148,-0.529726503660101,8.15295315677171,0.110688444642258,0.865489434170851
"MT3345",32.5621381964281,28.9718781194292,20.144515396155,10.9862939901975,-0.905588574677436,5.4599121861352,0.507884605650557,1
"MT3346",293.059243767853,415.263586378486,362.601277130791,351.56140768632,0.001420949296407,8.55841598675887,1,1
"MT3347",21.7080921309521,67.6010489453349,60.4335461884651,43.94517596079,0.188029988585632,6.12400238165109,1,1
"MT3350",32.5621381964281,38.6291708259056,30.2167730942326,21.972587980395,-0.427129440327366,5.69387707441251,0.774463629688854,1
"MT3351",32.5621381964281,9.65729270647641,0,10.9862939901975,-1.73123540613879,5.07583742472437,0.378550823510034,1
"MT3352",32.5621381964281,38.6291708259056,40.2890307923101,43.94517596079,0.225300516287489,5.89685237057066,0.999999999999999,1
"MT3353",108.54046065476,57.9437562388585,10.0722576980775,109.862939901975,-0.483734583665687,6.51054484864212,0.551182858640432,1
"MT3354",75.9783224583322,67.6010489453349,40.2890307923101,32.9588819705925,-0.935778912363894,6.23025411911482,0.189417707064732,1
"MT3355",86.8323685238083,144.859390597146,141.011607773085,175.78070384316,0.422084441205162,7.30327339130636,0.356700093958731,1
"MT3356",119.394506720236,57.9437562388585,70.5058038865426,43.94517596079,-0.580613846018816,6.5452580584288,0.363104265740309,1
"MT3357",10.854046065476,28.9718781194292,20.144515396155,43.94517596079,0.594613144450322,5.54360671575555,0.753951313556068,1
"MT3358",314.767335898805,241.43231766191,342.456761734636,362.547701676518,0.34871218393875,8.3894390158526,0.240132071580534,1
"MT3359",0,9.65729270647641,40.2890307923101,87.8903519215801,3.33326299165138,5.76995638682689,0.00499592423116639,0.155593402962174
"MT3361",21.7080921309521,57.9437562388585,40.2890307923101,43.94517596079,0.0389894573754082,5.95565552291837,1,1
"MT3362",10.854046065476,0,10.0722576980775,10.9862939901975,0.88192793929767,4.83404447911952,0.999999999999731,1
"MT3363",21.7080921309521,28.9718781194292,10.0722576980775,32.9588819705925,-0.266795205388866,5.46136618240546,0.999999999999914,1
"MT3364",65.1242763928562,77.2583416518113,70.5058038865426,109.862939901975,0.315198937240358,6.66044311751767,0.720253809336283,1
"MT3365",54.2702303273802,28.9718781194292,40.2890307923101,76.9040579313826,0.486588210128887,6.13282959896122,0.64772202229956,1
"MT3366",54.2702303273802,38.6291708259056,70.5058038865426,21.972587980395,0.0370308303307799,6.07232714869015,1,1
"MT3367",65.1242763928562,115.887512477717,171.228380867318,186.766997833358,0.949632029177733,7.28036213268191,0.0451924255371596,0.578683497731922
"MT3368",65.1242763928562,19.3145854129528,60.4335461884651,54.9314699509875,0.486293725133631,6.13208765014021,0.648747130146891,1
"MT3369",43.4161842619041,106.230219771241,50.3612884903876,43.94517596079,-0.679107334661235,6.3672973444637,0.326130128586521,1
"MT3370",358.183520160709,521.493806149726,181.300638565395,241.698467784345,-1.06810613146998,8.44127237801923,0.00134188968508838,0.0581243828284561
"MT3371",75.9783224583322,57.9437562388585,70.5058038865426,43.94517596079,-0.19673160109713,6.37293922231006,0.838890549987593,1
"MT3372",86.8323685238083,77.2583416518113,80.5780615846201,65.9177639411851,-0.149967793595063,6.62090428842376,0.855614869334871,1
"MT3373",260.497105571425,202.803146836005,171.228380867318,175.78070384316,-0.405838231155799,7.80125027744625,0.238814787829642,1
"MT3374",141.102598851188,164.173976010099,120.86709237693,109.862939901975,-0.403028415709151,7.27731216066985,0.348387779690472,1
"MT3375",21.7080921309521,19.3145854129528,20.144515396155,10.9862939901975,-0.349572422061686,5.27965373529364,0.999999999999875,1
"MT3376",119.394506720236,67.6010489453349,70.5058038865426,32.9588819705925,-0.795641452304922,6.54364965758587,0.198831877471246,1
"MT3377",54.2702303273802,106.230219771241,60.4335461884651,109.862939901975,0.0440644198649024,6.6941941890498,1,1
"MT3377.1",21.7080921309521,9.65729270647641,0,0,-3.68203961498149,4.83316701053116,0.250027473347021,1
"MT3379",10.854046065476,19.3145854129528,30.2167730942326,21.972587980395,0.729561288202939,5.37254843535206,0.726602558694758,1
"MT3379.1",173.664737047617,251.089610368387,130.939350075008,142.821821872568,-0.644255227687141,7.61562882533631,0.108095235808917,0.863436773267604
"MT3380",32.5621381964281,28.9718781194292,30.2167730942326,21.972587980395,-0.213121226294234,5.62087924551644,0.999999999999889,1
"MT3381",32.5621381964281,57.9437562388585,30.2167730942326,32.9588819705925,-0.526743762780056,5.89443494038736,0.607339447353736,1
"MT3382",184.518783113093,106.230219771241,171.228380867318,120.849233892173,0.0349880642614466,7.3758301253419,1,1
"MT3383",130.248552785712,86.9156343582877,70.5058038865426,65.9177639411851,-0.641930255178166,6.76706320819488,0.229771748002534,1
"MT3384",271.351151636901,376.63441555258,261.878700150016,351.56140768632,-0.0955240496994189,8.39371198264906,0.815249153032992,1
"MT3385",32.5621381964281,28.9718781194292,0,0,-4.62470979818715,5.17966874407882,0.0312671727287821,0.48429006820865
"MT3386",54.2702303273802,28.9718781194292,0,10.9862939901975,-2.68732387214148,5.46212417713075,0.0403213192044211,0.542786989290284
"MT3387",21.7080921309521,19.3145854129528,10.0722576980775,0,-1.73056190480197,5.07267398978805,0.375045786395983,1
"MT3388",10.854046065476,19.3145854129528,30.2167730942326,32.9588819705925,0.981258004516902,5.46090645071276,0.507884605650557,1
"MT3389",86.8323685238083,77.2583416518113,100.722576980775,43.94517596079,-0.150984468214031,6.61879129654911,0.858238309864209,1
"MT3390",43.4161842619041,57.9437562388585,10.0722576980775,32.9588819705925,-1.23155897855252,5.83170584702328,0.179677318514678,1
"MT3391",86.8323685238083,115.887512477717,40.2890307923101,43.94517596079,-1.25611009070937,6.53927918956351,0.035791484162914,0.516037108008903
"MT3392",43.4161842619041,96.5729270647641,40.2890307923101,43.94517596079,-0.748305583420168,6.27533637136658,0.292027747689508,1
"MT3393",10.854046065476,9.65729270647641,10.0722576980775,0,-0.814072590499703,4.83198953301125,0.999999999999731,1
"MT3394",75.9783224583322,106.230219771241,90.6503192826977,76.9040579313826,-0.127845168362745,6.76266623644737,0.864250753797682,1
"MT3395",97.6864145892843,38.6291708259056,80.5780615846201,109.862939901975,0.49975333535872,6.66523503858686,0.49192472461288,1
"MT3396",21.7080921309521,9.65729270647641,0,0,-3.68203961498149,4.83316701053116,0.250027473347021,1
"MT3397",0,0,40.2890307923101,10.9862939901975,4.40700979134401,5.07305485031745,0.072104352524769,0.696944198556807
"MT3398",75.9783224583322,135.20209789067,100.722576980775,76.9040579313826,-0.260443628879827,6.89131668660938,0.63461253901564,1
"MT3399",21.7080921309521,96.5729270647641,70.5058038865426,43.94517596079,-0.0754566803797791,6.32040883714111,1,1
"MT3400",108.54046065476,28.9718781194292,50.3612884903876,65.9177639411851,-0.205402956830092,6.37970964694543,0.855025371235819,1
"MT3401",195.372829178569,135.20209789067,141.011607773085,153.808115862765,-0.152519259764909,7.46420248391894,0.713061186439378,1
"MT3402",217.080921309521,144.859390597146,120.86709237693,164.794409852963,-0.33284047448943,7.50732475135822,0.407237108675008,1
"MT3403",10.854046065476,57.9437562388585,20.144515396155,21.972587980395,-0.721047485581297,5.61681924047137,0.58425875610938,1
"MT3404",108.54046065476,67.6010489453349,50.3612884903876,54.9314699509875,-0.71159258666739,6.50457924016757,0.24802332805896,1
"MT3405",21.7080921309521,9.65729270647641,20.144515396155,43.94517596079,0.981457266523355,5.46394075753834,0.5128163353191,1
"MT3406",75.9783224583322,38.6291708259056,30.2167730942326,32.9588819705925,-0.809084689034887,6.01932593558946,0.332458051934685,1
"MT3407",54.2702303273802,19.3145854129528,20.144515396155,10.9862939901975,-1.12461756122278,5.54482363698828,0.362981847872934,1
"MT3408",21.7080921309521,9.65729270647641,60.4335461884651,0,0.945815102320562,5.45881950519823,0.605071337540069,1
"MT3409",75.9783224583322,67.6010489453349,0,54.9314699509875,-1.39952776632868,6.13018295641144,0.0743576734891474,0.709777792396407
"MT3410",54.2702303273802,77.2583416518113,100.722576980775,98.8766459117776,0.578422834003605,6.69469725347811,0.377366873698448,1
"MT3411",32.5621381964281,9.65729270647641,30.2167730942326,43.94517596079,0.808819803804749,5.62465542750426,0.54891074151939,1
"MT3413",0,0,20.144515396155,10.9862939901975,3.71912122350972,4.83286646151686,0.250027473347021,1
"MT3415",32.5621381964281,19.3145854129528,20.144515396155,76.9040579313826,0.861004285484436,5.83798186038064,0.468842929715397,1
"MT3416",10.854046065476,0,10.0722576980775,10.9862939901975,0.88192793929767,4.83404447911952,0.999999999999731,1
"MT3417",10.854046065476,9.65729270647641,0,0,-3.15220433126913,4.6948982883686,0.500018315564786,1
"MT3418",10.854046065476,19.3145854129528,20.144515396155,10.9862939901975,0.0370939398197368,5.17937606152272,1,1
"MT3419",97.6864145892843,193.145854129528,60.4335461884651,142.821821872568,-0.550392306239657,7.17706950702823,0.312912351643119,1
"MT3420",32.5621381964281,38.6291708259056,30.2167730942326,76.9040579313826,0.539624378418871,6.01997414880493,0.633888816172327,1
"MT3421",32.5621381964281,19.3145854129528,60.4335461884651,32.9588819705925,0.855800248608263,5.83310155718569,0.424071017547391,1
"MT3422",21.7080921309521,28.9718781194292,0,0,-4.37331748445482,5.07199807343557,0.0625228957137855,0.66294584099687
"MT3423",75.9783224583322,86.9156343582877,30.2167730942326,32.9588819705925,-1.3394330600869,6.27769684841522,0.0525726430004752,0.623240203312085
"MT3424",75.9783224583322,28.9718781194292,20.144515396155,32.9588819705925,-0.929591998715033,5.90042282660199,0.321646073167226,1
"MT3425",21.7080921309521,96.5729270647641,0,21.972587980395,-2.37666064734404,5.82594257036904,0.0389402415374402,0.530141281103909
"MT3426",43.4161842619041,38.6291708259056,10.0722576980775,10.9862939901975,-1.83713058693957,5.54245028252949,0.109439390656047,0.863436773267604
"MT3427",238.789013440473,164.173976010099,60.4335461884651,32.9588819705925,-2.04850601960934,7.1795233286198,3.52927912815817e-05,0.00324252519899532
"MT3428",21.7080921309521,28.9718781194292,20.144515396155,32.9588819705925,0.0382802595511471,5.54343421271059,1,1
"MT3430",21.7080921309521,9.65729270647641,30.2167730942326,32.9588819705925,0.981245673225389,5.46265932281705,0.507884605650557,1
"MT3431",86.8323685238083,28.9718781194292,40.2890307923101,76.9040579313826,0.036460831283184,6.28659365728017,1,1
"MT3432",86.8323685238083,96.5729270647641,80.5780615846201,54.9314699509875,-0.422380024282375,6.65597299935204,0.473382803595985,1
"MT3433",75.9783224583322,164.173976010099,90.6503192826977,54.9314699509875,-0.723359094660482,6.88787445739835,0.227240152756021,1
"MT3434",119.394506720236,96.5729270647641,40.2890307923101,32.9588819705925,-1.51217242156236,6.54205023140352,0.0125850979573465,0.292723006286383
"MT3435",32.5621381964281,28.9718781194292,30.2167730942326,21.972587980395,-0.213121226294234,5.62087924551644,0.999999999999889,1
"MT3436",0,9.65729270647641,10.0722576980775,0,0.032148875555288,4.69370844544037,1,1
"MT3437",10.854046065476,19.3145854129528,0,0,-3.68202728368998,4.83129738157588,0.250027473347021,1
"MT3437.1",10.854046065476,19.3145854129528,0,10.9862939901975,-1.3438863681299,4.95777958163174,0.625027471837527,1
"MT3438",43.4161842619041,19.3145854129528,10.0722576980775,21.972587980395,-0.905907849726792,5.46294514393729,0.510367196895872,1
"MT3439",10.854046065476,28.9718781194292,0,0,-4.06868131522957,4.95574907127586,0.125027473850233,0.876191495173839
"MT3440",75.9783224583322,86.9156343582877,90.6503192826977,43.94517596079,-0.254965590942063,6.57917895623735,0.711219171140628,1
"MT3441",10.854046065476,19.3145854129528,70.5058038865426,21.972587980395,1.54258835791217,5.69298200183623,0.177622158947169,1
"MT3442",32.5621381964281,19.3145854129528,50.3612884903876,32.9588819705925,0.690679544478612,5.76636974218873,0.581146740850799,1
"MT3443",75.9783224583322,57.9437562388585,120.86709237693,87.8903519215801,0.651460994545629,6.73177360790454,0.296499519906803,1
"MT3444",65.1242763928562,38.6291708259056,50.3612884903876,98.8766459117776,0.514802019921978,6.37865220384467,0.545639777289021,1
"MT3445",10.854046065476,38.6291708259056,0,10.9862939901975,-2.02674607283114,5.17804014144198,0.241099179840194,1
"MT3449",21.7080921309521,19.3145854129528,20.144515396155,21.972587980395,0.0378194606831052,5.37366553759577,1,1
"MT3454",32.5621381964281,28.9718781194292,20.144515396155,43.94517596079,0.0385846614927431,5.69698765037403,1,1
"MT3455",21.7080921309521,19.3145854129528,20.144515396155,0,-0.880779682065591,5.17919701764531,0.687534337910457,1
"MT3456",10.854046065476,9.65729270647641,0,0,-3.15220433126913,4.6948982883686,0.500018315564786,1
"MT3456.1",0,0,10.0722576980775,10.9862939901975,3.18792313759776,4.69578564395838,0.500018315564786,1
"MT3462",54.2702303273802,9.65729270647641,80.5780615846201,0,0.379389466222293,5.8321624324585,0.854186413214469,1
"MT3464",54.2702303273802,19.3145854129528,40.2890307923101,32.9588819705925,0.0387739413145828,5.83520761831845,1,1
"MT3467",10.854046065476,28.9718781194292,40.2890307923101,21.972587980395,0.594594801562543,5.54107323863882,0.753951313556068,1
"MT3468",10.854046065476,9.65729270647641,0,0,-3.15220433126913,4.6948982883686,0.500018315564786,1
"MT3469",10.854046065476,0,0,10.9862939901975,0.032145717259992,4.69697682142797,1,1
"MT3470",32.5621381964281,19.3145854129528,30.2167730942326,10.9862939901975,-0.266825880451063,5.46055824903885,0.999999999999914,1
"MT3471",0,9.65729270647641,10.0722576980775,10.9862939901975,0.881940272383622,4.83217399791538,0.999999999999731,1
"MT3472",10.854046065476,9.65729270647641,0,21.972587980395,0.0357279804789,4.95981219843743,1,1
"MT3474",108.54046065476,77.2583416518113,90.6503192826977,98.8766459117776,0.0396180653263659,6.83531299464603,1,1
"MT3475",0,19.3145854129528,10.0722576980775,0,-0.813198036834014,4.83012105969376,0.999999999999999,1
"MT3476",43.4161842619041,67.6010489453349,40.2890307923101,32.9588819705925,-0.594816395836495,6.07072705940953,0.480829069645148,1
"MT3477",21.7080921309521,9.65729270647641,0,10.9862939901975,-1.34389869942141,4.95962935333777,0.625027471837527,1
"MT3478",21.7080921309521,0,20.144515396155,10.9862939901975,0.566904559999229,5.07536069044064,0.999999999999862,1
"MT3480",21.7080921309521,19.3145854129528,20.144515396155,43.94517596079,0.594600814108494,5.54534150602974,0.753951313556068,1
"MT3481",10.854046065476,19.3145854129528,40.2890307923101,87.8903519215801,1.95549906037644,5.90081063560054,0.0415066064838246,0.546210597637588
"MT3482",54.2702303273802,19.3145854129528,10.0722576980775,32.9588819705925,-0.734428095154534,5.62493674060221,0.567207526619678,1
"MT3485",43.4161842619041,28.9718781194292,20.144515396155,43.94517596079,-0.175435880244577,5.76804543170034,1,1
"MT3486",43.4161842619041,38.6291708259056,90.6503192826977,76.9040579313826,1.01723073768786,6.37450418153363,0.151769453847829,0.941686100354708
"MT3487",65.1242763928562,77.2583416518113,70.5058038865426,54.9314699509875,-0.178758455280428,6.45879790673193,0.845092736947038,1
"MT3488",32.5621381964281,19.3145854129528,0,43.94517596079,-0.258077868647665,5.46440114261272,1,1
"MT3491",0,28.9718781194292,10.0722576980775,43.94517596079,0.757649729974299,5.37336352537032,0.765064873798578,1
"MT3492",43.4161842619041,77.2583416518113,20.144515396155,32.9588819705925,-1.18354977307788,6.01388543605536,0.143587638792327,0.921413995522601
"MT3493",43.4161842619041,19.3145854129528,20.144515396155,43.94517596079,0.0384926493386737,5.6986879626721,1,1
"MT3494.1",0,9.65729270647641,0,43.94517596079,1.8379807237099,5.07638083554227,0.464536814271117,1
"MT3495",32.5621381964281,19.3145854129528,10.0722576980775,10.9862939901975,-1.18540667635465,5.2807825278406,0.453185091343254,1
"MT3496",86.8323685238083,38.6291708259056,70.5058038865426,43.94517596079,-0.0857037312087219,6.32956493402679,0.999999999999996,1
"MT3497",119.394506720236,106.230219771241,20.144515396155,87.8903519215801,-1.07679404889965,6.69749469603415,0.0626506202078864,0.66294584099687
"MT3498",65.1242763928562,48.2864635323821,10.0722576980775,0,-3.1342259122483,5.69398626198025,0.00635828557324544,0.188441124852234
"MT3499",0,19.3145854129528,30.2167730942326,32.9588819705925,1.51109328907373,5.37272413921078,0.289134610932418,1
"MT3500",32.5621381964281,9.65729270647641,20.144515396155,32.9588819705925,0.342529790728583,5.46376640632494,1,1
"MT3501",10.854046065476,28.9718781194292,0,10.9862939901975,-1.73054039966949,5.07217884155809,0.375045786395983,1
"MT3502",0,0,20.144515396155,21.972587980395,4.10651310625451,4.95933124913868,0.125027473850233,0.876191495173839
"MT3504",65.1242763928562,57.9437562388585,100.722576980775,142.821821872568,0.964020666742694,6.80404343188614,0.0897356901333059,0.794647376481685
"MT3505",21.7080921309521,0,10.0722576980775,43.94517596079,1.25920723091904,5.28489948646601,0.495591803713736,1
"MT3506",10.854046065476,0,20.144515396155,0,0.87166746741393,4.8326819294077,1,1
"MT3507",0,19.3145854129528,40.2890307923101,32.9588819705925,1.72532460991532,5.4598007938591,0.179759613573308,1
"MT3508",43.4161842619041,57.9437562388585,80.5780615846201,76.9040579313826,0.612556840106313,6.41745023708134,0.424570225221104,1
"MT3509",130.248552785712,67.6010489453349,171.228380867318,131.83552788237,0.640651243624112,7.18437979309484,0.213589953495418,1
"MT3510",0,28.9718781194292,10.0722576980775,54.9314699509875,1.01514476285542,5.46171451791879,0.584304187847058,1
"MT3510.1",10.854046065476,9.65729270647641,0,10.9862939901975,-0.814063415709046,4.83335159161557,0.999999999999731,1
"MT3511",54.2702303273802,38.6291708259056,30.2167730942326,32.9588819705925,-0.526768414497495,5.89773010656723,0.607339447353736,1
"MT3512",65.1242763928562,38.6291708259056,60.4335461884651,65.9177639411851,0.29642800450641,6.28293812696808,0.831879637811703,1
"MT3513",32.5621381964281,9.65729270647641,30.2167730942326,32.9588819705925,0.594579312188333,5.54580857378552,0.753951313556068,1
"MT3515",0,9.65729270647641,10.0722576980775,0,0.032148875555288,4.69370844544037,1,1
"MT3516",21.7080921309521,19.3145854129528,0,32.9588819705925,-0.34440433318882,5.28226714923737,1,1
"MT3517",130.248552785712,144.859390597146,110.794834678853,98.8766459117776,-0.388566928405199,7.15229117591298,0.38354741997061,1
"MT3518",32.5621381964281,48.2864635323821,60.4335461884651,54.9314699509875,0.48659452748698,6.12732927632657,0.64772202229956,1
"MT3519",249.643059505949,193.145854129528,171.228380867318,197.753291823555,-0.256001538460274,7.8024763815605,0.525052892086242,1
"MT3520",0,0,10.0722576980775,10.9862939901975,3.18792313759776,4.69578564395838,0.500018315564786,1
"MT3521",271.351151636901,183.488561423052,151.083865471163,219.72587980395,-0.289526473673258,7.82206133755763,0.482511043303703,1
