"","Glycerol7a","Glycerol7b","Glycerol5a","Glycerol5b","logFC","logCPM","PValue","FDR_gly7_vs_gly5"
"MT0256",161.171201473847,89.0064342298365,101.983863394654,53.496708521129,-0.638776178195028,6.95359377279034,0.315726913259669,0.96312927392483
"MT0257",259.664713485643,341.191331214373,229.463692637972,200.612656954234,-0.491309639034148,8.14367185847443,0.185073583081448,0.794881434822995
"MT0258",89.5395563743596,118.675245639782,76.4878975459907,133.741771302823,-0.011290929308981,6.96339269690645,1,1
"MT0259",35.8158225497438,22.2516085574591,12.7479829243318,26.7483542605645,-0.509204749994025,5.48987355437343,0.75397398416932,1
"MT0260",44.7697781871798,29.6688114099455,12.7479829243318,26.7483542605645,-0.858187404193548,5.63691508756516,0.54895230431052,1
"MT0261",62.6776894620517,44.5032171149183,50.9919316973272,80.2450627816935,0.301089282715736,6.2880989800573,0.677834584136885,1
"MT0262",161.171201473847,200.264477017132,127.479829243318,93.6192399119758,-0.709810926062249,7.41574895458166,0.109288793150194,0.669538985181506
"MT0263",98.4935120117955,66.7548256723774,50.9919316973272,40.1225313908468,-0.812140366310382,6.43674612325813,0.232304770380006,0.855063943041281
"MT0264",62.6776894620517,44.5032171149183,50.9919316973272,53.496708521129,-0.0140800604093802,6.1836603215037,1,1
"MT0265",17.9079112748719,37.0860142624319,38.2439487729954,80.2450627816935,1.01987413979793,5.92449434304713,0.223588863107014,0.841232438490274
"MT0266",0,14.8344057049728,25.4959658486636,26.7483542605645,1.5467437866642,5.13975813610018,0.218827431789858,0.829449084539641
"MT0267",17.9079112748719,7.41720285248638,12.7479829243318,0,-0.787111911241127,4.90575102467394,1,1
"MT0268",35.8158225497438,66.7548256723774,50.9919316973272,26.7483542605645,-0.415957222846104,6.06364296752111,0.818235982045423,1
"MT0269",35.8158225497438,66.7548256723774,127.479829243318,40.1225313908468,0.678296033582663,6.42210957855988,0.39044199426094,0.99652208134078
"MT0270",8.95395563743596,7.41720285248638,12.7479829243318,13.3741771302823,0.611213916429984,4.91169298991434,0.999999999999973,1
"MT0270.1",80.5856007369236,22.2516085574591,50.9919316973272,0,-0.917173099648279,5.90295161850376,0.423930721042198,1
"MT0270.2",0,29.6688114099455,12.7479829243318,26.7483542605645,0.26629488682666,5.22642930653684,1,1
"MT0271",8.95395563743596,7.41720285248638,38.2439487729954,13.3741771302823,1.54670634927539,5.1425068471037,0.218827431789858,0.829449084539641
"MT0272",0,0,12.7479829243318,13.3741771302823,3.51545047682058,4.65431223859196,0.500027532819042,1
"MT0275",26.8618669123079,22.2516085574591,101.983863394654,120.36759417254,2.13242846059375,6.32978399550754,0.00155436517222023,0.0457702736249642
"MT0276",53.7237338246157,59.337622819891,25.4959658486636,53.496708521129,-0.522384949512561,6.11921468498408,0.6477804239371,1
"MT0277",26.8618669123079,51.9204199674046,25.4959658486636,13.3741771302823,-1.00520038013106,5.69675426710515,0.388379236901502,0.993641045839556
"MT0278",26.8618669123079,59.337622819891,12.7479829243318,13.3741771302823,-1.67699370819007,5.688879644207,0.156335632679958,0.754130470837068
"MT0280",8.95395563743596,29.6688114099455,12.7479829243318,0,-1.46784779547845,5.11619948055322,0.377878389660968,0.991579160246204
"MT0281",44.7697781871798,51.9204199674046,38.2439487729954,26.7483542605645,-0.559304327732442,5.95524818240564,0.629222152366579,1
"MT0282",26.8618669123079,44.5032171149183,38.2439487729954,26.7483542605645,-0.156245100134321,5.77634607392546,1,1
"MT0283",188.033068386155,200.264477017132,127.479829243318,267.483542605645,0.0122070184393172,7.75061050568077,1,1
"MT0284",134.309334561539,185.430071312159,101.983863394654,106.993417042258,-0.626033464632384,7.29050087583624,0.197561760733466,0.829107836859058
"MT0285",62.6776894620517,37.0860142624319,25.4959658486636,53.496708521129,-0.306046444889661,6.02251582804479,0.816627517855777,1
"MT0286",26.8618669123079,7.41720285248638,12.7479829243318,13.3741771302823,-0.289093064151246,5.13202432630358,1,1
"MT0286.1",26.8618669123079,7.41720285248638,0,26.7483542605645,-0.296639405501162,5.13263508544549,1,1
"MT0287",35.8158225497438,29.6688114099455,152.975795091981,120.36759417254,2.03689922520976,6.59170798168702,0.000328398862773279,0.012858078550123
"MT0288",116.401423286667,140.926854197241,114.731846318986,120.36759417254,-0.140962226285636,7.1720311977592,0.890996458970125,1
"MT0289",35.8158225497438,96.4236370823229,12.7479829243318,80.2450627816935,-0.549724391297111,6.30090860588981,0.602446195394507,1
"MT0290",89.5395563743596,51.9204199674046,140.22781216765,133.741771302823,0.977280831550572,6.88722578465293,0.0562274525604523,0.482914758283872
"MT0291",44.7697781871798,22.2516085574591,25.4959658486636,0,-1.24444363213825,5.48366395455736,0.368049688169779,0.988439517996765
"MT0291.4",44.7697781871798,7.41720285248638,12.7479829243318,26.7483542605645,-0.317985981209255,5.41478486439946,0.999999999999999,1
"MT0292",35.8158225497438,37.0860142624319,12.7479829243318,13.3741771302823,-1.40044589520955,5.55514943045807,0.343885483253089,0.988439517996765
"MT0293",44.7697781871798,118.675245639782,25.4959658486636,40.1225313908468,-1.33087951308448,6.36892257211868,0.136857399356799,0.705677154715303
"MT0294",71.6316450994876,126.092448492268,25.4959658486636,80.2450627816935,-0.931161417422899,6.64694604042974,0.187106992733416,0.800314784044612
"MT0295",268.618669123079,244.76769413205,229.463692637972,160.490125563387,-0.38434497114064,7.96035690964185,0.334447051965966,0.988439517996765
"MT0296",205.940979661027,140.926854197241,140.22781216765,106.993417042258,-0.460202817726779,7.41771159598911,0.338439523883511,0.988439517996765
"MT0297",402.928003684618,296.688114099455,114.731846318986,173.864302693669,-1.26366928945296,8.10950400262434,0.000920154848219497,0.0309293558887365
"MT0298",53.7237338246157,14.8344057049728,38.2439487729954,40.1225313908468,0.255225151925232,5.79381026018866,0.798351459220848,1
"MT0299",89.5395563743596,185.430071312159,63.739914621659,80.2450627816935,-0.957223769707519,7.03134461378437,0.102663836477258,0.643998678465617
"MT0300",80.5856007369236,59.337622819891,50.9919316973272,26.7483542605645,-0.797059972523,6.26249815007531,0.286572449965133,0.932472729886546
"MT0301",250.710757848207,155.761259902214,101.983863394654,53.496708521129,-1.34200660750292,7.38816240546249,0.0060338105017033,0.129508836250415
"MT0302",143.263290198975,222.516085574591,152.975795091981,160.490125563387,-0.244137714835941,7.5875124048975,0.657808253817064,1
"MT0303",196.987024023591,267.01930268951,140.22781216765,80.2450627816935,-1.07120142667174,7.63945018475417,0.0163440133591816,0.237032932067022
"MT0304",116.401423286667,192.847274164646,152.975795091981,106.993417042258,-0.268022249739627,7.3669446106874,0.718263886763176,1
"MT0305",35.8158225497438,59.337622819891,76.4878975459907,26.7483542605645,0.101102674636276,6.12731024088499,1,1
"MT0306",62.6776894620517,37.0860142624319,114.731846318986,106.993417042258,1.16807957459094,6.57120713180356,0.0429435198169094,0.416914880402311
"MT0308",44.7697781871798,22.2516085574591,38.2439487729954,26.7483542605645,0.00764531556738704,5.71924520544728,1,1
"MT0310",44.7697781871798,22.2516085574591,25.4959658486636,53.496708521129,0.261378118068603,5.79138413304207,0.791619609198494,1
"MT0311",170.125157111283,103.840839934809,165.723778016313,120.36759417254,0.0929510412611645,7.31173751771325,0.901270761516386,1
"MT0312",98.4935120117955,22.2516085574591,38.2439487729954,13.3741771302823,-1.13007473694741,6.01713108589177,0.236950824106485,0.865673627341977
"MT0313",44.7697781871798,66.7548256723774,38.2439487729954,0,-1.47598226443368,5.93896604423104,0.133866618560709,0.694923914004366
"MT0314",80.5856007369236,44.5032171149183,38.2439487729954,0,-1.58724531300055,6.00337229551483,0.10088139967406,0.641857905426207
"MT0315",17.9079112748719,7.41720285248638,0,13.3741771302823,-0.787104294272854,4.90636774809813,1,1
"MT0316",26.8618669123079,14.8344057049728,38.2439487729954,26.7483542605645,0.653963206924431,5.50313007135101,0.75397398416932,1
"MT0318",179.079112748719,81.5892313773502,38.2439487729954,93.6192399119758,-0.950873741602774,6.92109582583277,0.12809277660427,0.677265775212061
"MT0320",0,0,63.739914621659,53.496708521129,5.58375220257035,5.4500316373829,0.000979523059407645,0.0317276423697222
"MT0321",44.7697781871798,44.5032171149183,89.2358804703225,13.3741771302823,0.215772873343415,6.08082020121628,0.999999999999998,1
"MT0322",241.756802210771,163.1784627547,114.731846318986,13.3741771302823,-1.6050542147733,7.33656950123253,0.00257760048137702,0.0695641522671766
"MT0323",0,7.41720285248638,0,26.7483542605645,1.43492163225642,4.78782692792811,1,1
"MT0324",0,7.41720285248638,25.4959658486636,13.3741771302823,1.97262583710986,4.91703345121616,0.375068826363072,0.988439517996765
"MT0325",8.95395563743596,0,12.7479829243318,0,0.551256282145197,4.64824150459201,1,1
"MT0326",161.171201473847,133.509651344755,76.4878975459907,80.2450627816935,-0.890104945990398,7.10112329263078,0.087121368506038,0.59337488723909
"MT0327",71.6316450994876,51.9204199674046,101.983863394654,80.2450627816935,0.57673909450484,6.55207765569401,0.458619944843706,1
"MT0328",80.5856007369236,66.7548256723774,38.2439487729954,40.1225313908468,-0.878072458718011,6.30540320388454,0.210329176705418,0.829449084539641
"MT0328.1",17.9079112748719,22.2516085574591,0,40.1225313908468,-0.042374140749709,5.32246915660531,1,1
"MT0328.2",8.95395563743596,29.6688114099455,25.4959658486636,26.7483542605645,0.345351885769706,5.41023942665586,0.999999999999966,1
"MT0329",143.263290198975,222.516085574591,76.4878975459907,93.6192399119758,-1.11795156653402,7.33459616281612,0.0258324657998148,0.307829684430569
"MT0330",44.7697781871798,51.9204199674046,12.7479829243318,40.1225313908468,-0.867967660969155,5.89300972133631,0.301959603876541,0.946246322438095
"MT0332",26.8618669123079,14.8344057049728,50.9919316973272,26.7483542605645,0.908090149019667,5.58506122780431,0.54895230431052,1
"MT0333",26.8618669123079,7.41720285248638,0,0,-3.80454354097182,4.9004427964595,0.250041299228717,0.879464115648487
"MT0334",17.9079112748719,22.2516085574591,0,26.7483542605645,-0.59017035833172,5.22455702103744,1,1
"MT0335",8.95395563743596,22.2516085574591,12.7479829243318,0,-1.1680924825873,5.013482905194,0.625041295817921,1
"MT0336",35.8158225497438,66.7548256723774,25.4959658486636,0,-1.91173145229302,5.81525987180039,0.104622038353791,0.653979513429048
"MT0337",17.9079112748719,7.41720285248638,12.7479829243318,40.1225313908468,1.02745480257309,5.24214091942281,0.453215327141576,1
"MT0338",35.8158225497438,0,0,13.3741771302823,-1.21950032414311,5.02425603337424,0.457753662688955,1
"MT0342",17.9079112748719,14.8344057049728,0,13.3741771302823,-1.168114682122,5.01747606620322,0.625041295817921,1
"MT0343",17.9079112748719,14.8344057049728,25.4959658486636,0,-0.289070863143055,5.12806911151928,0.999999999999973,1
"MT0346",8.95395563743596,0,12.7479829243318,0,0.551256282145197,4.64824150459201,1,1
"MT0347",53.7237338246157,29.6688114099455,25.4959658486636,26.7483542605645,-0.612208053506305,5.7774867187248,0.581193047308331,1
"MT0348",8.95395563743596,14.8344057049728,0,26.7483542605645,0.0949168191114648,5.023353424839,0.999999999999999,1
"MT0349",8.95395563743596,7.41720285248638,12.7479829243318,13.3741771302823,0.611213916429984,4.91169298991434,0.999999999999973,1
"MT0350",53.7237338246157,59.337622819891,191.219743864977,80.2450627816935,1.25052461175524,6.78915863411364,0.0240680888049978,0.29267781710651
"MT0351",125.355378924103,59.337622819891,38.2439487729954,80.2450627816935,-0.60371085395302,6.60223566610918,0.408655469182453,1
"MT0352",214.894935298463,259.602099837023,140.22781216765,254.109365475363,-0.282127426140993,7.90413573223204,0.573698305233707,1
"MT0353",35.8158225497438,37.0860142624319,76.4878975459907,26.7483542605645,0.500938154972789,5.97522798725232,0.639253588102935,1
"MT0355",0,22.2516085574591,25.4959658486636,0,0.118986919133455,5.01873623545438,1,1
"MT0356",411.881959322054,741.720285248638,254.959658486636,173.864302693669,-1.42840567032292,8.75430512622657,0.000348528105856342,0.0134978874039799
"MT0357",98.4935120117955,111.258042787296,50.9919316973272,93.6192399119758,-0.546345502017475,6.79610614088491,0.319872586921579,0.969962576341775
"MT0357.1",152.217245836411,118.675245639782,127.479829243318,66.8708856514113,-0.450387762217665,7.11599156360041,0.403119358440515,1
"MT0359",8.95395563743596,22.2516085574591,0,13.3741771302823,-1.16808486561903,5.01409353310484,0.625041295817921,1
"MT0361",161.171201473847,148.344057049728,152.975795091981,66.8708856514113,-0.472604851949064,7.28028160222175,0.374084598319706,0.988439517996765
"MT0362",8.95395563743596,22.2516085574591,12.7479829243318,0,-1.1680924825873,5.013482905194,0.625041295817921,1
"MT0363",35.8158225497438,59.337622819891,25.4959658486636,40.1225313908468,-0.559266923998573,5.95293969446575,0.80370584537056,1
"MT0364",26.8618669123079,29.6688114099455,12.7479829243318,13.3741771302823,-1.05146323456626,5.39950334439761,0.507920883619586,1
"MT0365",170.125157111283,207.681679869619,395.187470654286,280.857719735927,0.829311317918327,8.11193929548826,0.0171949932310279,0.240054367718394
"MT0366",17.9079112748719,22.2516085574591,25.4959658486636,26.7483542605645,0.34532207279857,5.41344970955166,0.999999999999966,1
"MT0367",71.6316450994876,66.7548256723774,38.2439487729954,147.115948433105,0.403144368437108,6.62361524726057,0.535559693713471,1
"MT0368",26.8618669123079,7.41720285248638,0,13.3741771302823,-1.17295524424233,5.02086356527695,0.631720322208028,1
"MT0369",17.9079112748719,37.0860142624319,0,13.3741771302823,-1.93048486313046,5.30457733084476,0.125072273649147,0.669538985181506
"MT0370",71.6316450994876,29.6688114099455,89.2358804703225,93.6192399119758,0.889466582708408,6.44177706676505,0.176942441937383,0.781235118434433
"MT0372",8.95395563743596,37.0860142624319,76.4878975459907,13.3741771302823,0.888867349147717,5.72239553794334,0.351345146860558,0.988439517996765
"MT0373",53.7237338246157,37.0860142624319,0,53.496708521129,-0.748230634259343,5.83889377653263,0.470892506101672,1
"MT0374",8.95395563743596,0,12.7479829243318,0,0.551256282145197,4.64824150459201,1,1
"MT0375",8.95395563743596,7.41720285248638,0,0,-2.90423656039059,4.63927394748216,0.500027532819042,1
"MT0376",17.9079112748719,0,12.7479829243318,13.3741771302823,0.611184092860483,4.91514625765585,0.999999999999973,1
"MT0377",80.5856007369236,29.6688114099455,38.2439487729954,26.7483542605645,-0.685988840219199,6.01953736045282,0.516998625523348,1
"MT0378",17.9079112748719,22.2516085574591,0,13.3741771302823,-1.46922940957171,5.12013355703088,0.375068826363072,0.988439517996765
"MT0379",125.355378924103,37.0860142624319,38.2439487729954,120.36759417254,-0.00574544199586413,6.62390944253952,0.999999999999998,1
"MT0380",53.7237338246157,44.5032171149183,63.739914621659,26.7483542605645,-0.089370881600791,6.07672668881799,1,1
"MT0381",17.9079112748719,0,12.7479829243318,26.7483542605645,1.15347238457273,5.03544981658546,0.68755161550945,1
"MT0382",17.9079112748719,29.6688114099455,38.2439487729954,0,-0.294673620520688,5.40396771319982,1,1
"MT0383",17.9079112748719,22.2516085574591,0,26.7483542605645,-0.59017035833172,5.22455702103744,1,1
"MT0384",0,7.41720285248638,12.7479829243318,13.3741771302823,1.43034516069058,4.7872040245374,1,1
"MT0384.1",0,0,12.7479829243318,13.3741771302823,3.51545047682058,4.65431223859196,0.500027532819042,1
"MT0388",8.95395563743596,7.41720285248638,25.4959658486636,13.3741771302823,1.15349459284927,5.03142257498544,0.375068826363072,0.988439517996765
"MT0391",26.8618669123079,7.41720285248638,25.4959658486636,26.7483542605645,0.646406983129665,5.33352410270602,0.726622713122023,1
"MT0392",134.309334561539,44.5032171149183,12.7479829243318,0,-3.51167548372802,6.19776512042228,0.00312494001306083,0.080101879615365
"MT0393",35.8158225497438,29.6688114099455,12.7479829243318,0,-2.11555492725846,5.39385897884172,0.0703727330144172,0.522370932771601
"MT0394",44.7697781871798,22.2516085574591,89.2358804703225,53.496708521129,1.11483172151189,6.10507057115364,0.171514319709178,0.781235118434433
"MT0395",53.7237338246157,37.0860142624319,50.9919316973272,53.496708521129,0.220866060870986,6.08534448475309,1,1
"MT0396",107.447467649231,118.675245639782,152.975795091981,80.2450627816935,0.0480113216933529,7.07686909315832,1,1
"MT0397",125.355378924103,133.509651344755,127.479829243318,147.115948433105,0.0783447202024098,7.25637151143601,0.895437600106188,1
